timestamp,open,high,low,close,volume
2023-12-04 08:19:00-05:00,1.0862,1.0866,1.0861,1.0866,1799.6
2023-12-04 08:20:00-05:00,1.0864,1.0868,1.0864,1.0867,6104.2
2023-12-04 08:21:00-05:00,1.0867,1.0868,1.0863,1.0868,1004.1
2023-12-04 08:22:00-05:00,1.0868,1.0879,1.0868,1.0879,20066.6
2023-12-04 08:23:00-05:00,1.0879,1.088,1.087,1.088,11157.8
2023-12-04 08:24:00-05:00,1.0879,1.088,1.087,1.087,7316.3
2023-12-04 08:25:00-05:00,1.0879,1.088,1.0871,1.088,23732.3
2023-12-04 08:26:00-05:00,1.088,1.088,1.0871,1.088,4154.9
2023-12-04 08:27:00-05:00,1.088,1.088,1.087,1.0879,3275.0
2023-12-04 08:28:00-05:00,1.0872,1.0879,1.087,1.087,2504.6
2023-12-04 08:29:00-05:00,1.087,1.087,1.0869,1.087,1748.0
2023-12-04 08:30:00-05:00,1.0869,1.0878,1.0867,1.087,12876.4
2023-12-04 08:31:00-05:00,1.087,1.0877,1.0865,1.0877,3397.4
2023-12-04 08:32:00-05:00,1.0866,1.0879,1.0866,1.0879,6273.9
2023-12-04 08:33:00-05:00,1.087,1.0879,1.087,1.0879,966.8
2023-12-04 08:34:00-05:00,1.0878,1.0878,1.0867,1.0878,1357.4
2023-12-04 08:35:00-05:00,1.0868,1.0879,1.0868,1.0879,40606.8
2023-12-04 08:36:00-05:00,1.0876,1.0877,1.0876,1.0877,47361.3
2023-12-04 08:37:00-05:00,1.0876,1.0877,1.0867,1.0874,982.1
2023-12-04 08:38:00-05:00,1.0867,1.087,1.0867,1.087,960.5
2023-12-04 08:39:00-05:00,1.087,1.087,1.0861,1.0861,4663.2
2023-12-04 08:40:00-05:00,1.0867,1.0867,1.0862,1.0867,726.3
2023-12-04 08:41:00-05:00,1.0867,1.0867,1.0862,1.0867,1949.8
2023-12-04 08:42:00-05:00,1.0867,1.0869,1.0862,1.0869,703.8
2023-12-04 08:43:00-05:00,1.0867,1.0869,1.0862,1.0862,1439.0
2023-12-04 08:44:00-05:00,1.0862,1.0872,1.0862,1.0872,5421.4
2023-12-04 08:45:00-05:00,1.0871,1.0872,1.0871,1.0871,3451.6
2023-12-04 08:46:00-05:00,1.0871,1.0872,1.0862,1.0872,2965.0
2023-12-04 08:47:00-05:00,1.0872,1.0872,1.0865,1.0872,3186.1
2023-12-04 08:48:00-05:00,1.0871,1.0872,1.0861,1.0861,12908.7
2023-12-04 08:49:00-05:00,1.0871,1.0872,1.0871,1.0872,16550.1
2023-12-04 08:50:00-05:00,1.0872,1.0872,1.0871,1.0871,51602.0
2023-12-04 08:51:00-05:00,1.0865,1.0865,1.0862,1.0862,1933.1
2023-12-04 08:52:00-05:00,1.086,1.0861,1.086,1.086,4911.1
2023-12-04 08:53:00-05:00,1.0861,1.0861,1.086,1.0861,19573.7
2023-12-04 08:54:00-05:00,1.0861,1.0861,1.0848,1.086,19477.8
2023-12-04 08:55:00-05:00,1.086,1.0861,1.086,1.0861,9815.7
2023-12-04 08:56:00-05:00,1.0861,1.0861,1.085,1.0861,732.8
2023-12-04 08:57:00-05:00,1.0861,1.0861,1.0849,1.0861,799.3
2023-12-04 08:58:00-05:00,1.085,1.086,1.0849,1.086,813.2
2023-12-04 08:59:00-05:00,1.0858,1.0858,1.085,1.0858,866.8
2023-12-04 09:00:00-05:00,1.0858,1.0858,1.0846,1.0857,9402.4
2023-12-04 09:01:00-05:00,1.0857,1.0857,1.0842,1.0851,6211.9
2023-12-04 09:02:00-05:00,1.0843,1.0851,1.0843,1.0843,2323.3
2023-12-04 09:03:00-05:00,1.0843,1.0851,1.0841,1.0841,7979.6
2023-12-04 09:04:00-05:00,1.085,1.085,1.0838,1.0849,2734.1
2023-12-04 09:05:00-05:00,1.0849,1.0849,1.0838,1.0838,4112.4
2023-12-04 09:06:00-05:00,1.084,1.0849,1.0838,1.0849,1509.8
2023-12-04 09:07:00-05:00,1.0837,1.0846,1.0833,1.0845,4987.9
2023-12-04 09:08:00-05:00,1.0833,1.0844,1.0832,1.0844,8650.1
2023-12-04 09:09:00-05:00,1.0834,1.0844,1.083,1.084,3491.0
2023-12-04 09:10:00-05:00,1.084,1.0844,1.0832,1.084,306.6
2023-12-04 09:11:00-05:00,1.0832,1.084,1.0832,1.084,2307.6
2023-12-04 09:12:00-05:00,1.0832,1.084,1.0832,1.0839,4657.2
2023-12-04 09:13:00-05:00,1.0832,1.0839,1.0825,1.0836,3729.9
2023-12-04 09:14:00-05:00,1.0835,1.0836,1.0823,1.0836,6703.2
2023-12-04 09:15:00-05:00,1.0823,1.0833,1.0816,1.0817,5256.5
2023-12-04 09:16:00-05:00,1.0827,1.0835,1.0816,1.0835,9309.1
2023-12-04 09:17:00-05:00,1.0835,1.0835,1.0818,1.0823,10848.9
2023-12-04 09:18:00-05:00,1.0818,1.0829,1.0817,1.082,3920.8
2023-12-04 09:19:00-05:00,1.0825,1.0825,1.0815,1.0817,32856.8
2023-12-04 09:20:00-05:00,1.0817,1.0817,1.0806,1.0813,90145.4
2023-12-04 09:21:00-05:00,1.0816,1.0816,1.0813,1.0815,14117.2
2023-12-04 09:22:00-05:00,1.0815,1.0815,1.0813,1.0814,916.8
2023-12-04 09:23:00-05:00,1.0813,1.0815,1.0813,1.0815,1002.9
2023-12-04 09:24:00-05:00,1.0815,1.0815,1.0813,1.0813,924.3
2023-12-04 09:25:00-05:00,1.0814,1.0815,1.0809,1.0809,47485.8
2023-12-04 09:26:00-05:00,1.0806,1.0813,1.0806,1.0806,2591.1
2023-12-04 09:27:00-05:00,1.0812,1.0812,1.0806,1.0812,126702.9
2023-12-04 09:28:00-05:00,1.0806,1.0812,1.0806,1.0812,2619.1
2023-12-04 09:29:00-05:00,1.0806,1.0815,1.0804,1.0812,1461.0
2023-12-04 09:30:00-05:00,1.0811,1.0811,1.0804,1.0811,1087.5
2023-12-04 09:31:00-05:00,1.0809,1.0811,1.0809,1.0811,116.9
2023-12-04 09:32:00-05:00,1.0809,1.081,1.0809,1.0809,861.8
2023-12-04 09:33:00-05:00,1.081,1.0815,1.081,1.0815,3108.8
2023-12-04 09:34:00-05:00,1.0815,1.082,1.0812,1.082,7517.3
2023-12-04 09:35:00-05:00,1.0818,1.082,1.0818,1.082,632.9
2023-12-04 09:36:00-05:00,1.082,1.082,1.0818,1.0818,696.2
2023-12-04 09:37:00-05:00,1.082,1.082,1.0818,1.0818,790.1
2023-12-04 09:38:00-05:00,1.0818,1.084,1.0818,1.084,115472.1
2023-12-04 09:39:00-05:00,1.0839,1.085,1.0833,1.0845,93065.1
2023-12-04 09:40:00-05:00,1.0845,1.085,1.0835,1.0848,14559.9
2023-12-04 09:41:00-05:00,1.0848,1.0849,1.0837,1.0849,20941.5
2023-12-04 09:42:00-05:00,1.0849,1.085,1.0832,1.0832,75847.5
2023-12-04 09:43:00-05:00,1.0849,1.0851,1.0832,1.0836,44464.0
2023-12-04 09:44:00-05:00,1.0836,1.0849,1.0832,1.0834,25279.3
2023-12-04 09:45:00-05:00,1.083,1.0836,1.0815,1.0829,733.8
2023-12-04 09:46:00-05:00,1.082,1.0829,1.0819,1.0829,2024.3
2023-12-04 09:47:00-05:00,1.082,1.0829,1.082,1.0822,287.6
2023-12-04 09:48:00-05:00,1.0819,1.0829,1.0819,1.0829,388.8
2023-12-04 09:49:00-05:00,1.0829,1.0829,1.0823,1.0829,871.2
2023-12-04 09:50:00-05:00,1.0828,1.0829,1.0827,1.0827,1054.0
2023-12-04 09:51:00-05:00,1.0827,1.0827,1.0827,1.0827,1555.7
2023-12-04 09:52:00-05:00,1.0827,1.0829,1.0827,1.0829,528.7
2023-12-04 09:53:00-05:00,1.0829,1.0837,1.0827,1.0828,2039.5
2023-12-04 09:54:00-05:00,1.0828,1.0842,1.0828,1.0839,913.0
2023-12-04 09:55:00-05:00,1.0838,1.0838,1.0837,1.0838,184.4
2023-12-04 09:56:00-05:00,1.0837,1.0837,1.0831,1.0831,153.3
2023-12-04 09:57:00-05:00,1.0833,1.0837,1.0831,1.0837,16505.5
2023-12-04 09:58:00-05:00,1.0837,1.0844,1.0831,1.0842,1129.6
2023-12-04 09:59:00-05:00,1.0843,1.0846,1.0836,1.0836,522.8
2023-12-04 10:00:00-05:00,1.0846,1.0846,1.0833,1.0833,5956.8
2023-12-04 10:01:00-05:00,1.0833,1.0842,1.0833,1.0834,1275.5
2023-12-04 10:02:00-05:00,1.0842,1.0843,1.0835,1.0835,443.3
2023-12-04 10:03:00-05:00,1.0844,1.0844,1.0835,1.0835,159.5
2023-12-04 10:04:00-05:00,1.0844,1.0844,1.0834,1.0839,299.4
2023-12-04 10:05:00-05:00,1.0839,1.084,1.0835,1.0835,472.0
2023-12-04 10:06:00-05:00,1.0836,1.084,1.0833,1.0835,19752.6
2023-12-04 10:07:00-05:00,1.0833,1.0835,1.0833,1.0835,1449.8
2023-12-04 10:08:00-05:00,1.0835,1.084,1.0835,1.084,545.4
2023-12-04 10:09:00-05:00,1.0834,1.084,1.0828,1.0833,1498.6
2023-12-04 10:10:00-05:00,1.0828,1.0833,1.0819,1.0825,13836.0
2023-12-04 10:11:00-05:00,1.0822,1.0826,1.0814,1.0825,21208.5
2023-12-04 10:12:00-05:00,1.0829,1.083,1.0825,1.0825,298.3
2023-12-04 10:13:00-05:00,1.0824,1.0825,1.0824,1.0825,466.5
2023-12-04 10:14:00-05:00,1.0825,1.083,1.0823,1.083,1099.0
2023-12-04 10:15:00-05:00,1.083,1.083,1.083,1.083,86.1
2023-12-04 10:16:00-05:00,1.082,1.083,1.082,1.0822,82.2
2023-12-04 10:17:00-05:00,1.0822,1.083,1.0822,1.0828,137.9
2023-12-04 10:18:00-05:00,1.0828,1.083,1.0828,1.083,922.3
2023-12-04 10:19:00-05:00,1.0828,1.0829,1.0828,1.0828,484.9
2023-12-04 10:20:00-05:00,1.0829,1.0829,1.0822,1.0829,2922.7
2023-12-04 10:21:00-05:00,1.0822,1.0828,1.0818,1.0826,773.8
2023-12-04 10:22:00-05:00,1.0826,1.0827,1.0815,1.0815,419.3
2023-12-04 10:23:00-05:00,1.0815,1.082,1.0813,1.0813,293.4
2023-12-04 10:24:00-05:00,1.0813,1.0813,1.081,1.0812,2435.1
2023-12-04 10:25:00-05:00,1.0811,1.082,1.0811,1.082,562.1
2023-12-04 10:26:00-05:00,1.0819,1.0819,1.081,1.081,196.7
2023-12-04 10:27:00-05:00,1.081,1.082,1.0808,1.082,8441.4
2023-12-04 10:28:00-05:00,1.0819,1.0822,1.0808,1.0812,1334.1
2023-12-04 10:29:00-05:00,1.0818,1.0819,1.0809,1.0809,398.9
2023-12-04 10:30:00-05:00,1.0811,1.0822,1.081,1.0822,2206.8
2023-12-04 10:31:00-05:00,1.081,1.0822,1.081,1.0822,1044.3
2023-12-04 10:32:00-05:00,1.0822,1.0822,1.081,1.0819,649.4
2023-12-04 10:33:00-05:00,1.0819,1.0819,1.0819,1.0819,0.0
2023-12-04 10:34:00-05:00,1.0815,1.0815,1.0806,1.0806,3128.3
2023-12-04 10:35:00-05:00,1.0807,1.0817,1.0806,1.0806,429.4
2023-12-04 10:36:00-05:00,1.0806,1.0806,1.0803,1.0803,12683.7
2023-12-04 10:37:00-05:00,1.0803,1.0805,1.0803,1.0805,204.8
2023-12-04 10:38:00-05:00,1.0806,1.0806,1.0806,1.0806,524.4
2023-12-04 10:39:00-05:00,1.0805,1.0806,1.0804,1.0804,3796.0
2023-12-04 10:40:00-05:00,1.0804,1.0806,1.0804,1.0806,253.3
2023-12-04 10:41:00-05:00,1.0804,1.0806,1.0802,1.0802,1539.9
2023-12-04 10:42:00-05:00,1.0801,1.0802,1.08,1.0802,1962.0
2023-12-04 10:43:00-05:00,1.0802,1.0802,1.08,1.08,1306.2
2023-12-04 10:44:00-05:00,1.0803,1.0806,1.0803,1.0803,175.0
2023-12-04 10:45:00-05:00,1.0806,1.0806,1.0806,1.0806,182.8
2023-12-04 10:46:00-05:00,1.0806,1.0817,1.0806,1.0817,7523.7
2023-12-04 10:47:00-05:00,1.0815,1.0815,1.0815,1.0815,9.2
2023-12-04 10:48:00-05:00,1.0815,1.0818,1.0806,1.0818,11549.5
2023-12-04 10:49:00-05:00,1.0817,1.0818,1.0807,1.0807,725.0
2023-12-04 10:50:00-05:00,1.0808,1.0817,1.0807,1.0808,1686.2
2023-12-04 10:51:00-05:00,1.0808,1.0814,1.0808,1.0814,1009.9
2023-12-04 10:52:00-05:00,1.0814,1.0814,1.0814,1.0814,153.7
2023-12-04 10:53:00-05:00,1.0814,1.0818,1.0808,1.0808,921.4
2023-12-04 10:54:00-05:00,1.0808,1.0819,1.0808,1.0819,1525.5
2023-12-04 10:55:00-05:00,1.081,1.082,1.081,1.082,281.9
2023-12-04 10:56:00-05:00,1.081,1.082,1.081,1.082,113.7
2023-12-04 10:57:00-05:00,1.082,1.082,1.0809,1.0819,3568.2
2023-12-04 10:58:00-05:00,1.082,1.082,1.081,1.0811,500.0
2023-12-04 10:59:00-05:00,1.0819,1.0819,1.0811,1.0811,102.1
2023-12-04 11:00:00-05:00,1.0811,1.0811,1.081,1.081,564.7
2023-12-04 11:01:00-05:00,1.0811,1.0811,1.0811,1.0811,86.4
2023-12-04 11:02:00-05:00,1.081,1.0822,1.0809,1.082,6644.4
2023-12-04 11:03:00-05:00,1.081,1.0821,1.0809,1.0809,5181.9
2023-12-04 11:04:00-05:00,1.0812,1.0819,1.0809,1.0812,1340.0
2023-12-04 11:05:00-05:00,1.0818,1.0819,1.0812,1.0812,141.2
2023-12-04 11:06:00-05:00,1.0817,1.0819,1.0807,1.0807,18883.7
2023-12-04 11:07:00-05:00,1.0808,1.0819,1.0807,1.081,1474.6
2023-12-04 11:08:00-05:00,1.0807,1.0817,1.0807,1.0817,7607.1
2023-12-04 11:09:00-05:00,1.0808,1.0818,1.08,1.0805,11395.4
2023-12-04 11:10:00-05:00,1.0805,1.0835,1.0805,1.0835,5466.8
2023-12-04 11:11:00-05:00,1.083,1.083,1.0816,1.083,272.6
2023-12-04 11:12:00-05:00,1.083,1.0834,1.0816,1.0834,3065.2
2023-12-04 11:13:00-05:00,1.0834,1.0834,1.0816,1.0816,761.8
2023-12-04 11:14:00-05:00,1.0816,1.0825,1.0816,1.0825,1523.9
2023-12-04 11:15:00-05:00,1.0825,1.0825,1.0825,1.0825,1352.4
2023-12-04 11:16:00-05:00,1.0825,1.0825,1.0816,1.0816,72.3
2023-12-04 11:17:00-05:00,1.0825,1.0825,1.0813,1.0825,999.9
2023-12-04 11:18:00-05:00,1.0813,1.0825,1.0813,1.0825,1287.2
2023-12-04 11:19:00-05:00,1.0815,1.0824,1.0815,1.0824,23.0
2023-12-04 11:20:00-05:00,1.0813,1.0825,1.0813,1.0825,87.1
2023-12-04 11:21:00-05:00,1.0824,1.0824,1.0824,1.0824,9.2
2023-12-04 11:22:00-05:00,1.0824,1.0824,1.0824,1.0824,7.7
2023-12-04 11:23:00-05:00,1.0814,1.0815,1.0813,1.0815,867.2
2023-12-04 11:24:00-05:00,1.0825,1.0825,1.0815,1.0825,407.0
2023-12-04 11:25:00-05:00,1.0826,1.0826,1.0815,1.0816,188.9
2023-12-04 11:26:00-05:00,1.0813,1.0813,1.0812,1.0812,1247.1
2023-12-04 11:27:00-05:00,1.0812,1.0812,1.0812,1.0812,0.0
2023-12-04 11:28:00-05:00,1.0822,1.0822,1.0815,1.0822,200.7
2023-12-04 11:29:00-05:00,1.0822,1.0823,1.0815,1.0815,33.5
2023-12-04 11:30:00-05:00,1.0823,1.0825,1.0815,1.0825,930.7
2023-12-04 11:31:00-05:00,1.0825,1.0825,1.0818,1.0818,1498.0
2023-12-04 11:32:00-05:00,1.0825,1.0829,1.0825,1.0829,710.0
2023-12-04 11:33:00-05:00,1.0818,1.0827,1.0818,1.0818,6089.9
2023-12-04 11:34:00-05:00,1.0826,1.0826,1.0815,1.0815,2833.4
2023-12-04 11:35:00-05:00,1.0827,1.0827,1.0827,1.0827,378.7
2023-12-04 11:36:00-05:00,1.0827,1.0827,1.0827,1.0827,58.6
2023-12-04 11:37:00-05:00,1.0827,1.0827,1.0815,1.0815,516.1
2023-12-04 11:38:00-05:00,1.0815,1.0815,1.0815,1.0815,195.0
2023-12-04 11:39:00-05:00,1.0826,1.0827,1.0826,1.0827,850.1
2023-12-04 11:40:00-05:00,1.0827,1.0828,1.0818,1.0828,73.0
2023-12-04 11:41:00-05:00,1.0828,1.0828,1.0828,1.0828,15.3
2023-12-04 11:42:00-05:00,1.0818,1.0818,1.0818,1.0818,50.9
2023-12-04 11:43:00-05:00,1.0818,1.0825,1.0818,1.0818,848.1
2023-12-04 11:44:00-05:00,1.0825,1.0825,1.0818,1.0825,638.1
2023-12-04 11:45:00-05:00,1.0825,1.0825,1.0819,1.0819,350.8
2023-12-04 11:46:00-05:00,1.0819,1.0819,1.0819,1.0819,0.0
2023-12-04 11:47:00-05:00,1.082,1.082,1.0815,1.0816,1063.1
2023-12-04 11:48:00-05:00,1.0818,1.082,1.0816,1.0816,3373.5
2023-12-04 11:49:00-05:00,1.0816,1.0816,1.0816,1.0816,0.0
2023-12-04 11:50:00-05:00,1.0816,1.082,1.0815,1.082,441.0
2023-12-04 11:51:00-05:00,1.082,1.082,1.0815,1.082,549.3
2023-12-04 11:52:00-05:00,1.0815,1.0824,1.0815,1.0824,1128.7
2023-12-04 11:53:00-05:00,1.0821,1.0823,1.0821,1.0823,410.9
2023-12-04 11:54:00-05:00,1.0823,1.0823,1.0823,1.0823,20.4
2023-12-04 11:55:00-05:00,1.0823,1.0823,1.0811,1.0811,1323.1
2023-12-04 11:56:00-05:00,1.0811,1.0823,1.0811,1.0823,921.2
2023-12-04 11:57:00-05:00,1.0823,1.0823,1.0814,1.0814,3552.2
2023-12-04 11:58:00-05:00,1.0814,1.0822,1.0814,1.0816,1899.5
2023-12-04 11:59:00-05:00,1.0816,1.0822,1.0816,1.0822,731.1
2023-12-04 12:00:00-05:00,1.0819,1.0822,1.0819,1.0822,57.1
2023-12-04 12:01:00-05:00,1.0822,1.0822,1.0822,1.0822,44.3
2023-12-04 12:02:00-05:00,1.0819,1.0822,1.0819,1.0822,17.0
2023-12-04 12:03:00-05:00,1.0819,1.0819,1.0819,1.0819,117.3
2023-12-04 12:04:00-05:00,1.0819,1.0819,1.0819,1.0819,566.3
2023-12-04 12:05:00-05:00,1.0817,1.0817,1.0817,1.0817,26.5
2023-12-04 12:06:00-05:00,1.0817,1.0817,1.0817,1.0817,175.4
2023-12-04 12:07:00-05:00,1.0822,1.0822,1.082,1.0822,270.7
2023-12-04 12:08:00-05:00,1.082,1.0822,1.082,1.0822,1909.9
2023-12-04 12:09:00-05:00,1.082,1.0821,1.082,1.082,717.6
2023-12-04 12:10:00-05:00,1.082,1.0822,1.082,1.082,596.3
2023-12-04 12:11:00-05:00,1.082,1.0822,1.082,1.0822,403.2
2023-12-04 12:12:00-05:00,1.0822,1.0827,1.0822,1.0827,264.0
2023-12-04 12:13:00-05:00,1.0827,1.0827,1.0825,1.0825,15.9
2023-12-04 12:14:00-05:00,1.0822,1.0822,1.0822,1.0822,215.4
2023-12-04 12:15:00-05:00,1.0822,1.0822,1.0821,1.0822,141.7
2023-12-04 12:16:00-05:00,1.082,1.0827,1.082,1.0827,297.7
2023-12-04 12:17:00-05:00,1.0827,1.0827,1.0827,1.0827,46.0
2023-12-04 12:18:00-05:00,1.0827,1.0827,1.082,1.082,383.7
2023-12-04 12:19:00-05:00,1.082,1.0827,1.082,1.0827,216.6
2023-12-04 12:20:00-05:00,1.0827,1.0827,1.082,1.0827,627.6
2023-12-04 12:21:00-05:00,1.0827,1.0827,1.0827,1.0827,157.1
2023-12-04 12:22:00-05:00,1.082,1.082,1.0814,1.0814,420.8
2023-12-04 12:23:00-05:00,1.0814,1.0825,1.0814,1.0814,588.3
2023-12-04 12:24:00-05:00,1.0825,1.0825,1.0825,1.0825,65.3
2023-12-04 12:25:00-05:00,1.0824,1.0824,1.0824,1.0824,53.3
2023-12-04 12:26:00-05:00,1.0824,1.0824,1.0813,1.0813,784.0
2023-12-04 12:27:00-05:00,1.0824,1.0824,1.0824,1.0824,921.1
2023-12-04 12:28:00-05:00,1.0824,1.0824,1.0824,1.0824,83.1
2023-12-04 12:29:00-05:00,1.0824,1.0824,1.0824,1.0824,171.4
2023-12-04 12:30:00-05:00,1.0824,1.0824,1.0823,1.0823,191.8
2023-12-04 12:31:00-05:00,1.0823,1.0823,1.0823,1.0823,24.6
2023-12-04 12:32:00-05:00,1.0818,1.0823,1.0818,1.0823,903.2
2023-12-04 12:33:00-05:00,1.0823,1.0823,1.0818,1.0822,333.1
2023-12-04 12:34:00-05:00,1.0818,1.0823,1.0818,1.0823,627.2
2023-12-04 12:35:00-05:00,1.0818,1.0823,1.0817,1.0818,411.0
2023-12-04 12:36:00-05:00,1.0818,1.0818,1.0818,1.0818,0.0
